date,hour,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,image_path
2026-03-04,11:00,110.30227899846705,140.64836995401123,167.03872253449157,0.3453205036417849,1.5143723460368457,31.4188870301171,Images/20260304-1100.jpg
2026-03-04,12:00,108.2426366888094,138.73069494123658,164.98521716913643,0.34823537438679103,1.5242165258708706,29.245682439931397,Images/20260304-1200.jpg
2026-03-04,13:00,117.8305314256515,148.66561573837507,174.53958099131324,0.3330050620038507,1.4812763500109272,33.932328012389526,Images/20260304-1300.jpg
2026-03-04,14:00,112.88730199284619,143.89006642820644,169.90473684210525,0.34334163659570804,1.5050827890969485,34.47262636509889,Images/20260304-1400.jpg
2026-03-04,15:00,96.23737353091467,123.51242207460399,145.02415431783342,0.35910127191921687,1.5069421316273213,39.1863943547333,Images/20260304-1500.jpg
2026-03-04,16:00,82.46260091977517,107.76935104752172,129.3408635666837,0.38972167145720327,1.5684790505702777,37.480742263723435,Images/20260304-1600.jpg
2026-03-04,17:00,77.09644864588657,105.86671946857435,135.35313234542667,0.4566528243773774,1.7556337933474264,36.174634238197605,Images/20260304-1700.jpg
2026-03-04,18:00,84.86907000510986,124.9033776188043,164.00312212570262,0.5075477682529246,1.932425089416004,38.446835554302005,Images/20260304-1800.jpg
2026-03-04,19:00,86.01769034236075,102.18154317833418,123.89019417475728,0.3189169298915216,1.440287366951752,33.907689201736986,Images/20260304-1900.jpg
2026-03-04,20:00,84.15207971384773,102.32251916198263,126.06270822687787,0.3414622520952171,1.4980343582417626,31.854285109351913,Images/20260304-2000.jpg
2026-03-04,21:00,84.27032192130812,101.5670771589167,126.11333163004599,0.3386081847126741,1.4965331478296457,29.878804940898355,Images/20260304-2100.jpg
2026-03-04,22:00,85.64159427695452,103.78532447623914,128.0482268778743,0.3359993695447128,1.495163961668181,28.04389663715715,Images/20260304-2200.jpg
2026-03-04,23:00,82.91804803270311,100.71114971895759,126.27654062340316,0.3490861865806611,1.5229077637077464,26.984053974231447,Images/20260304-2300.jpg
2026-03-05,04:00,85.51566172713336,100.62228921819111,123.8124833929484,0.31261132602493125,1.447833992563608,23.29658679362585,Images/20260305-0400.jpg
2026-03-05,05:00,89.6921512519162,104.25414920797138,126.05014307613695,0.2921883229896564,1.405364236573373,22.768077689578973,Images/20260305-0500.jpg
2026-03-05,06:00,89.66935615738375,103.62438426162494,125.55106285130302,0.2912622904262708,1.40015571463216,24.25077101049317,Images/20260305-0600.jpg
2026-03-05,07:00,112.34451711803781,143.2641185487992,172.70645375574858,0.35378612005308624,1.537293110949035,31.224148597721705,Images/20260305-0700.jpg
2026-03-05,08:00,115.0894992335207,146.233183444047,173.31096576392437,0.3425957909218444,1.50587990574527,32.00131068315389,Images/20260305-0800.jpg
