time,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,image_path,PM25,Unit,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850,temperature_mean,wind_direction_mean,relative_humidity_mean,wind_speed_mean,wind_gust_max
2026-03-08 04:00:00,86.77936126724579,101.95592743995913,125.1555748594788,0.3168317697804694,1.4422274097157983,29.554202736194515,data\raw\images\20260308-0500.jpg,37.168243,ug.m-3,279.65347,276.31335,79.22500854845498,0.29499817,-0.15222168,101006.984,0.0,12.397478,0.10940552,1013.306,0.3319568649167709,55453.926,15210.879,250.57278,275.58557,-10.351181,-2.5009003,1.8827057,-0.7841034,8.3,311.0,75.7,,0.8
2026-03-08 05:00:00,83.56031170158406,101.46461931527848,127.21280531425651,0.3511440592426457,1.522407004011187,30.1263473149664,data\raw\images\20260308-0600.jpg,48.013477,ug.m-3,279.32617,276.10175,79.82764773522665,0.23300171,-0.10623169,101001.78,0.0,12.183839,0.16378784,1008.36096,0.2560760996719143,55426.793,15199.707,250.45222,275.51306,-10.43898,-2.635559,1.9195099,-0.85124207,8.2,16.0,76.7,0.5,1.0
2026-03-08 19:00:00,75.94057741440982,95.4627593254982,119.6225600408789,0.3793459449313368,1.575212653610502,33.22165163010971,data\raw\images\20260308-2000.jpg,26.80952,ug.m-3,283.86346,279.92157,76.6154868678588,-1.5669098,0.7926636,100998.375,0.0,59.28366,0.005554199,,1.7559959863567456,55449.242,15250.445,249.90993,276.33655,-6.1595154,-3.5266266,3.187683,0.6018524,13.9,116.0,53.9,1.7,3.4
2026-03-08 20:00:00,77.79817577925397,97.00275421563616,122.3541798671436,0.3734149824184329,1.572712689839939,31.944469527450096,data\raw\images\20260308-2100.jpg,29.677956,ug.m-3,282.8133,279.20392,78.22186499617355,-2.0573578,0.44659424,101030.33,0.0,46.773167,0.018920898,,2.1052713678815893,55449.594,15266.777,249.8063,276.11484,-5.2250977,-3.4886932,3.2001953,1.0418854,13.2,109.0,60.9,1.2,2.6
2026-03-08 21:00:00,78.31790495656617,97.52492079713848,123.17102708226878,0.3739263127917034,1.5727058273312036,31.31683940794498,data\raw\images\20260308-2200.jpg,23.047232,ug.m-3,282.30893,278.7801,78.58181781232692,-1.9871826,-0.010986328,101039.94,0.0,33.87034,0.054382324,,1.9872129692475549,55423.082,15266.504,249.74768,275.83612,-4.661682,-2.8851013,2.8642426,1.4507141,12.8,83.0,65.9,1.0,1.9
2026-03-08 22:00:00,81.10669902912622,99.4077567705672,122.3833929483904,0.3476711666432966,1.5089184112341063,30.63057247384867,data\raw\images\20260308-2300.jpg,32.40183,ug.m-3,282.16077,279.2164,81.80145020177036,-1.2858582,-1.4325714,101054.125,0.0,33.23339,0.054870605,,1.925017435402911,55412.13,15293.055,249.5934,276.1604,-3.844452,-3.0531921,2.8088226,0.38298035,12.3,56.0,69.6,1.0,2.0
2026-03-09 03:00:00,81.57847726111395,97.2894992335207,119.27981093510476,0.3260492302243912,1.46214802577363,26.20265790025595,data\raw\images\20260309-0400.jpg,43.589645,ug.m-3,281.6761,279.29462,84.9816518515671,0.1628418,-0.7323456,100960.43,0.0,14.16395,0.31347656,1536.0409,0.7502316506697115,55241.117,15179.395,249.32758,275.95987,-2.414627,-3.9557648,1.27034,1.1230469,9.9,20.0,78.1,,1.1
2026-03-09 05:00:00,85.09630045988759,102.99155339805826,126.64111905978538,0.3357212911489,1.4882094390375011,29.335033113790374,data\raw\images\20260309-0600.jpg,38.24189,ug.m-3,280.3181,278.34918,87.30271848568484,0.38250732,-1.2882385,100931.234,0.0,20.788614,0.44418335,1118.5543,1.3438267309202598,55178.902,15145.773,249.04964,275.54443,-2.6466827,-4.2031555,1.2930298,1.2473907,10.2,332.0,73.9,0.5,1.2
2026-03-09 21:00:00,81.37719468574349,100.16092488502812,126.0055442003066,0.3607926902177451,1.5484134484912162,29.55208199746654,data\raw\images\20260309-2200.jpg,47.27651,ug.m-3,284.70776,280.44733,75.1008170150908,-1.7549133,-0.95047,100819.83,0.0,36.50273,0.25302124,1363.7261,1.99577401311293,55118.004,15114.391,248.63708,275.87726,4.589813,-0.20744324,-0.64611816,2.6147614,13.3,287.0,73.4,0.5,1.8
2026-03-09 22:00:00,80.787424629535,98.13713847726112,121.55914665304036,0.3447253914188173,1.504679047584352,28.416906422746624,data\raw\images\20260309-2300.jpg,38.40778,ug.m-3,284.6236,280.28177,74.66944428596018,-0.14355469,-0.3242035,100811.914,0.0,15.537851,0.786499,1343.391,0.3545643219970759,55088.824,15122.465,248.73941,276.525,3.952057,0.013000488,-1.9746552,3.184555,13.1,296.0,71.1,,1.6
2026-03-11 19:00:00,81.68722023505366,101.26288196218702,122.6780889115994,0.3461787161704431,1.5018026939439546,34.28045282523842,data\raw\images\20260311-2000.jpg,42.23345,ug.m-3,284.03107,280.53253,79.00339337867871,-0.9153137,-0.97143555,100537.5,0.0,38.13636,0.98669434,791.88464,1.3347232661535096,54917.58,14829.578,249.97134,274.65143,7.259674,3.8631592,-3.0842743,4.0169525,13.0,239.0,66.9,,2.1
2026-03-11 20:00:00,83.5234695963209,102.18231476750128,124.75656617271332,0.3388323590573205,1.493670764421141,32.14658694267727,data\raw\images\20260311-2100.jpg,37.41442,ug.m-3,283.74176,280.70575,81.49628301264151,-1.22258,-0.8170624,100534.53,0.0,38.461338,0.9701843,630.3917,1.470473672628572,54912.645,14824.285,249.93048,274.86047,6.879425,3.5667114,-2.8763428,4.212036,12.6,201.0,69.5,,1.4
2026-03-11 21:00:00,85.53779253960143,98.87117526826776,121.32026060296371,0.3070778439248779,1.4183234753044698,30.65902437686973,data\raw\images\20260311-2200.jpg,26.190094,ug.m-3,283.40253,280.90717,84.51294238653864,-1.2400208,-0.7634125,100534.45,1.4305115e-06,42.072823,0.9442444,626.82556,1.456176579123868,54908.047,14823.637,249.87558,275.17206,6.081192,3.686386,-2.3245087,4.1908875,12.7,216.0,68.2,,1.5
2026-03-11 22:00:00,80.71453755748595,98.02211548288196,120.6305007664793,0.3406797775814466,1.4945324959092057,29.659111962828405,data\raw\images\20260311-2300.jpg,32.1913,ug.m-3,283.31528,280.39066,82.0627353507894,-0.8991852,-1.6588593,100513.19,1.1444092e-05,95.45199,0.8211365,761.3219,1.8868884972609088,54864.39,14831.078,249.0789,275.22723,5.6345215,3.3846893,-0.32958984,2.7742157,12.4,357.0,70.8,0.5,1.3
2026-03-12 04:00:00,86.79213081246806,102.66671435871233,127.54058252427184,0.3279066723111935,1.4694947555827875,29.20768398363912,data\raw\images\20260312-0500.jpg,44.726974,ug.m-3,282.52673,281.14154,91.06088741141711,-0.09954834,-0.93304443,100400.55,0.00052690506,26.494864,1.0,1879.38,0.9383399066174158,54649.277,14712.086,248.46684,275.04663,-0.057785034,0.34803772,5.6451263,-1.9040527,10.6,295.0,90.4,,1.3
2026-03-12 19:00:00,75.32237608584568,96.42549310168626,117.87783852835972,0.3842608270302719,1.5649776744832835,37.48011554390709,data\raw\images\20260312-2000.jpg,16.639767,ug.m-3,285.00702,282.1805,82.82505317492644,-1.8358002,1.3492126,100572.92,0.0,51.60917,0.31323242,1073.0287,2.278275008491907,55020.254,14936.684,248.48546,277.0047,-0.8706665,-4.008728,-5.8494263,-0.732254,14.6,165.0,66.4,0.7,1.9
2026-03-12 20:00:00,76.05233520694941,95.75985692386304,118.80600919775166,0.3770366544901529,1.562161205337116,35.25927087732668,data\raw\images\20260312-2100.jpg,19.730074,ug.m-3,284.13324,281.34375,82.92512624264965,-2.0092163,0.2508545,100621.016,0.0,35.70284,0.18746948,996.23,2.024815576875074,55036.57,14961.508,248.36003,276.7473,-1.170517,-4.0766144,-6.620163,-0.46066284,14.0,201.0,70.5,0.7,1.8
2026-03-12 21:00:00,75.16769545222279,94.65408788962698,119.65738886050076,0.3854119835252905,1.5918724998650982,32.80004879729308,data\raw\images\20260312-2200.jpg,24.368057,ug.m-3,284.4647,281.9902,84.75142484642582,-1.856842,-0.21354675,100649.3,0.0,36.827156,0.19891357,654.4629,1.8690811719664728,55047.79,14971.773,248.17126,276.48187,-2.157959,-4.1485596,-7.557022,0.016525269,13.3,206.0,72.5,0.6,1.5
2026-03-12 22:00:00,79.14290751149719,93.68407256004087,118.1817731221257,0.3475892502122454,1.49327053231759,31.98004927959238,data\raw\images\20260312-2300.jpg,17.05764,ug.m-3,283.17368,281.59827,89.93923591755711,-0.27774048,-0.70059204,100648.8,0.0,14.498273,0.28903198,609.4478,0.7536371678347559,55077.832,14987.203,247.85883,276.18433,-3.7000885,-3.601715,-7.4280396,-0.52215576,12.7,297.0,75.2,,0.8
